Stars,Title,PUBCHEM_CONFORMER_RMSD,docking score,glide emodel,glide gscore
,ZINC40658175,,-3.382,-43.162,-3.407
,ZINC33605541,,-3.382,-39.921,-3.382
,ZINC33605541,,-3.382,-39.921,-3.382
,ZINC13100401,,-3.381,-45.714,-3.381
,ZINC27526060,,-3.381,-50.221,-4.124
,ZINC40608504,,-3.381,-40.718,-3.381
,ZINC33246534,,-3.379,-45.451,-3.379
,ZINC33246534,,-3.379,-45.451,-3.379
,ZINC33246534,,-3.379,-45.451,-3.379
,ZINC09714393,,-3.379,-45.63,-3.387
,ZINC19228446,,-3.379,-34.411,-3.379
,ZINC19228446,,-3.379,-34.411,-3.379
,ZINC00175716,,-3.379,-34.411,-3.379
,ZINC73969315,,-3.378,-36.854,-3.426
,ZINC05858216,,-3.376,-41.032,-3.376
,ZINC32144265,,-3.376,-39.764,-3.55
,ZINC21082031,,-3.375,-48.204,-3.431
,ZINC84481280,,-3.375,-45.778,-4.567
,ZINC12502265,,-3.374,-50.624,-3.374
,ZINC94355698,,-3.374,-37.584,-3.374
,ZINC72064443,,-3.373,-46.41,-3.384
,ZINC12572572,,-3.372,-46.791,-3.382
,ZINC12572572,,-3.372,-46.791,-3.382
,ZINC08737947,,-3.372,-47.905,-3.372
,ZINC67714447,,-3.372,-36.15,-3.417
,ZINC64825077,,-3.367,-35.625,-3.367
,ZINC40592840,,-3.367,-44.289,-3.371
,ZINC72259916,,-3.367,-39.657,-3.712
,ZINC72259916,,-3.367,-39.657,-3.712
,ZINC01854612,,-3.366,-46.477,-3.366
,ZINC20065974,,-3.366,-39.199,-3.397
,ZINC20065974,,-3.366,-39.199,-3.397
,ZINC91736429,,-3.366,-40.771,-3.735
,ZINC92785441,,-3.365,-40.715,-3.379
,ZINC40589270,,-3.365,-43.634,-3.369
,ZINC02271805,,-3.364,-62.477,-5.025
,ZINC02271805,,-3.364,-62.477,-5.025
,ZINC60774066,,-3.364,-45.149,-4.836
,ZINC78245842,,-3.363,-37.549,-3.471
,ZINC84093611,,-3.362,-40.082,-3.575
,ZINC22275972,,-3.362,-33.812,-3.362
,ZINC15722853,,-3.362,-48.772,-3.362
,ZINC15722853,,-3.362,-48.772,-3.362
,ZINC91589825,,-3.362,-33.55,-3.398
,ZINC91589825,,-3.362,-33.55,-3.398
,ZINC76634267,,-3.361,-39.615,-3.361
,ZINC37858157,,-3.36,-39.885,-3.401
,ZINC37858157,,-3.36,-39.885,-3.401
,ZINC37858157,,-3.36,-39.885,-3.401
,ZINC37858157,,-3.36,-39.885,-3.401
,ZINC02271805,,-3.359,-51.879,-4.082
,ZINC02271805,,-3.359,-51.879,-4.082
,ZINC84139913,,-3.357,-38.953,-3.357
,ZINC33313899,,-3.357,-28.865,-3.357
,ZINC02244293,,-3.357,-37.178,-3.357
,ZINC05569511,,-3.355,-39.533,-3.357
,ZINC34857814,,-3.355,-35.21,-3.355
,ZINC34857814,,-3.355,-35.21,-3.355
,ZINC93695852,,-3.355,-34.485,-3.356
,ZINC93695852,,-3.355,-34.485,-3.356
,ZINC21040226,,-3.355,-59.955,-4.931
,ZINC12502020,,-3.355,-34.307,-3.373
,ZINC66869420,,-3.354,-44.562,-3.354
,ZINC39870694,,-3.353,-48.199,-3.353
,ZINC00035761,,-3.353,-37.07,-3.353
,ZINC54347785,,-3.353,-33.964,-3.361
,ZINC94557402,,-3.353,-34.498,-3.353
,ZINC94557402,,-3.353,-34.498,-3.353
,ZINC77013689,,-3.352,-50.881,-4.984
,ZINC25693468,,-3.35,-41.093,-3.901
,ZINC25693468,,-3.35,-41.093,-3.901
,ZINC25693468,,-3.35,-41.093,-3.901
,ZINC25693468,,-3.35,-41.093,-3.901
,ZINC25693468,,-3.35,-41.093,-3.901
,ZINC25693468,,-3.35,-41.093,-3.901
,ZINC25693468,,-3.35,-41.093,-3.901
,ZINC58210464,,-3.349,-36.086,-3.349
,ZINC02755889,,-3.347,-42.683,-3.347
,ZINC89389883,,-3.346,-35.109,-3.368
,ZINC01293319,,-3.345,-25.43,-3.385
,ZINC01293319,,-3.345,-25.43,-3.385
,ZINC01293319,,-3.345,-25.43,-3.385
,ZINC01293319,,-3.345,-25.43,-3.385
,ZINC01293166,,-3.344,-39.074,-4.549
,ZINC93579679,,-3.343,-27.982,-3.371
,ZINC14643146,,-3.343,-45.243,-3.344
,ZINC94193836,,-3.343,-35.845,-3.351
,ZINC14030844,,-3.341,-46.526,-3.359
,ZINC09877525,,-3.338,-39.226,-3.338
,ZINC47888468,,-3.338,-35.914,-3.338
,ZINC59377291,,-3.338,-28.539,-3.34
,ZINC59377291,,-3.338,-28.539,-3.34
,ZINC35340550,,-3.338,-40.51,-3.338
,ZINC35340550,,-3.338,-40.51,-3.338
,ZINC63302118,,-3.338,-40.144,-3.338
,ZINC70460553,,-3.336,-37.996,-3.343
,ZINC70460553,,-3.336,-37.996,-3.343
,ZINC66231691,,-3.335,-43.659,-3.335
,ZINC66231691,,-3.335,-43.659,-3.335
,ZINC89204388,,-3.335,-42.826,-3.347
,ZINC89204388,,-3.335,-42.826,-3.347
,ZINC12502033,,-3.334,-41.155,-3.347
,ZINC12502033,,-3.334,-41.155,-3.347
,ZINC17394746,,-3.334,-41.562,-3.35
,ZINC78651472,,-3.333,-42.492,-4.083
,ZINC78651472,,-3.333,-42.492,-4.083
,ZINC13566566,,-3.331,-42.483,-3.533
,ZINC80569184,,-3.33,-46.796,-3.76
,ZINC00863048,,-3.33,-40.013,-3.33
,ZINC72334147,,-3.328,-32.245,-3.328
,ZINC93805303,,-3.327,-49.901,-4.852
,ZINC72466541,,-3.327,-36.895,-3.327
,ZINC72466541,,-3.327,-36.895,-3.327
,ZINC72466541,,-3.327,-36.895,-3.327
,ZINC72466541,,-3.327,-36.895,-3.327
,ZINC89580990,,-3.326,-47.79,-3.645
,ZINC23856001,,-3.325,-40.177,-3.325
,ZINC21079308,,-3.325,-42.045,-3.536
,ZINC15774916,,-3.324,-40.484,-3.324
,ZINC15774916,,-3.324,-40.484,-3.324
,ZINC90552025,,-3.324,-48.352,-4.561
,ZINC90552025,,-3.324,-48.352,-4.561
,ZINC95083368,,-3.323,-36.844,-3.323
,ZINC07274235,,-3.319,-40.096,-3.319
,ZINC00283386,,-3.319,-38.657,-3.319
,ZINC74440359,,-3.318,-43.581,-4.107
,ZINC92698650,,-3.317,-53.48,-5.185
,ZINC92698650,,-3.317,-53.48,-5.185
,ZINC33780142,,-3.315,-38.777,-3.315
,ZINC08985545,,-3.314,-42.615,-3.315
,ZINC09260157,,-3.314,-30.739,-3.315
,ZINC09849663,,-3.313,-40.36,-3.325
,ZINC21317795,,-3.313,-32.735,-3.314
,ZINC21317795,,-3.313,-32.735,-3.314
,ZINC94348719,,-3.313,-32.201,-3.755
,ZINC94348719,,-3.313,-32.201,-3.755
,ZINC04810522,,-3.312,-38.877,-3.825
,ZINC91063333,,-3.312,-44.071,-3.911
,ZINC20081386,,-3.312,-35.66,-3.334
,ZINC20081386,,-3.312,-35.66,-3.334
,ZINC89142324,,-3.311,-46.552,-3.655
,ZINC64277713,,-3.31,-51.101,-4.05
,ZINC32906130,,-3.31,-42.792,-3.322
,ZINC32906130,,-3.31,-42.792,-3.322
,ZINC13100827,,-3.31,-44.881,-3.31
,ZINC07797993,,-3.31,-43.878,-3.31
,ZINC10456153,,-3.31,-37.997,-3.31
,ZINC10456153,,-3.31,-37.997,-3.31
,ZINC00238298,,-3.307,-33.98,-3.325
,ZINC28940498,,-3.306,-35.569,-3.851
,ZINC67911354,,-3.306,-48.839,-3.317
,ZINC66869043,,-3.306,-38.521,-3.306
,ZINC94803941,,-3.306,-28.625,-3.366
,ZINC59011679,,-3.305,-39.542,-3.305
,ZINC05283418,,-3.305,-35.8,-3.305
,ZINC00752978,,-3.304,-49.708,-3.304
,ZINC36690776,,-3.303,-47.409,-3.307
,ZINC92698212,,-3.303,-48.186,-4.934
,ZINC78148586,,-3.301,-41.318,-3.301
,ZINC02076646,,-3.3,-38.78,-3.3
,ZINC55796135,,-3.299,-42.384,-3.299
,ZINC55796135,,-3.299,-42.384,-3.299
,ZINC80910019,,-3.298,-43.385,-4.03
,ZINC45964820,,-3.297,-41.354,-3.297
,ZINC45964820,,-3.297,-41.354,-3.297
,ZINC93847089,,-3.296,-34.692,-3.478
,ZINC16184545,,-3.295,-42.137,-3.295
,ZINC16184545,,-3.295,-42.137,-3.295
,ZINC16184543,,-3.295,-42.137,-3.295
,ZINC59116590,,-3.295,-43.848,-3.295
,ZINC55900326,,-3.295,-45.689,-3.444
,ZINC81515418,,-3.294,-45.185,-4.224
,ZINC80910086,,-3.294,-45.869,-4.149
,ZINC14639242,,-3.293,-41.854,-3.294
,ZINC86076812,,-3.293,-39.022,-3.293
,ZINC86076812,,-3.293,-39.022,-3.293
,ZINC20153814,,-3.293,-32.761,-3.294
,ZINC20153814,,-3.293,-32.761,-3.294
,ZINC08619183,,-3.291,-40.255,-3.365
,ZINC91151931,,-3.29,-41.656,-3.29
,ZINC13628877,,-3.29,-45.359,-3.29
,ZINC66869023,,-3.29,-42.809,-3.29
,ZINC66869023,,-3.29,-42.809,-3.29
,ZINC12502072,,-3.29,-36.861,-3.302
,ZINC05530189,,-3.288,-37.137,-3.288
,ZINC58867189,,-3.288,-34.018,-3.288
,ZINC58867189,,-3.288,-34.018,-3.288
,ZINC03151005,,-3.288,-40.313,-3.885
,ZINC19583359,,-3.288,-40.952,-3.506
,ZINC94356132,,-3.287,-44.105,-3.287
,ZINC92128181,,-3.287,-39.091,-3.715
,ZINC21077278,,-3.287,-53.53,-4.863
,ZINC04697426,,-3.285,-29.71,-3.285
,ZINC04697426,,-3.285,-29.71,-3.285
,ZINC66869144,,-3.284,-44.733,-3.284
,ZINC66869144,,-3.284,-44.733,-3.284
,ZINC66135972,,-3.284,-37.067,-3.284
,ZINC94097882,,-3.282,-39.648,-3.282
,ZINC01293157,,-3.282,-46.648,-4.972
,ZINC01293157,,-3.282,-46.648,-4.972
,ZINC01293157,,-3.282,-46.648,-4.972
,ZINC03052115,,-3.281,-37.138,-3.281
,ZINC03052115,,-3.281,-37.138,-3.281
,ZINC21077699,,-3.28,-60.228,-4.856
,ZINC21075577,,-3.28,-63.651,-4.224
,ZINC90519094,,-3.28,-43.54,-4.106
,ZINC40658121,,-3.279,-40.607,-3.289
,ZINC40658121,,-3.279,-40.607,-3.289
,ZINC69012014,,-3.279,-46.392,-3.474
,ZINC82659913,,-3.279,-31.673,-3.28
,ZINC94348677,,-3.279,-29.611,-3.32
,ZINC76881544,,-3.279,-38.458,-3.279
,ZINC00447514,,-3.278,-30.523,-3.279
,ZINC93579559,,-3.275,-28.454,-3.302
,ZINC53943823,,-3.275,-26.078,-3.33
,ZINC53943823,,-3.275,-26.078,-3.33
,ZINC53943823,,-3.275,-26.078,-3.33
,ZINC53943823,,-3.275,-26.078,-3.33
,ZINC53943823,,-3.275,-26.078,-3.33
,ZINC53943823,,-3.275,-26.078,-3.33
,ZINC21317800,,-3.274,-31.941,-3.275
,ZINC21317800,,-3.274,-31.941,-3.275
,ZINC94096652,,-3.273,-33.458,-3.273
,ZINC66869045,,-3.271,-38.602,-3.271
,ZINC12284782,,-3.271,-36.393,-3.275
,ZINC12382314,,-3.27,-49.032,-3.27
,ZINC12382314,,-3.27,-49.032,-3.27
,ZINC94637013,,-3.27,-30.451,-3.277
,ZINC94637013,,-3.27,-30.451,-3.277
,ZINC38492839,,-3.27,-40.951,-3.27
,ZINC86076725,,-3.27,-47.387,-3.4
,ZINC86076725,,-3.27,-47.387,-3.4
,ZINC01840174,,-3.268,-51.689,-3.268
,ZINC01840174,,-3.268,-51.689,-3.268
,ZINC01840174,,-3.268,-51.689,-3.268
,ZINC01840174,,-3.268,-51.689,-3.268
,ZINC01840174,,-3.268,-51.689,-3.268
,ZINC01840174,,-3.268,-51.689,-3.268
,ZINC01840174,,-3.268,-51.689,-3.268
,ZINC15881985,,-3.268,-43.246,-3.268
,ZINC58987648,,-3.267,-50.229,-3.267
,ZINC09809432,,-3.267,-47.692,-3.267
,ZINC94348713,,-3.266,-33.157,-3.266
,ZINC95469001,,-3.265,-36.96,-3.265
,ZINC23606068,,-3.264,-40.245,-3.483
,ZINC23606068,,-3.264,-40.245,-3.483
,ZINC23606068,,-3.264,-40.245,-3.483
,ZINC23606068,,-3.264,-40.245,-3.483
,ZINC13584129,,-3.264,-35.941,-3.264
,ZINC21082244,,-3.263,-52.914,-3.32
,ZINC21082244,,-3.263,-52.914,-3.32
,ZINC40166108,,-3.263,-60.735,-5.644
,ZINC94303104,,-3.263,-44.935,-3.263
,ZINC67856046,,-3.262,-33.213,-3.262
,ZINC64277713,,-3.262,-39.191,-3.463
,ZINC63302090,,-3.262,-50.818,-3.651
,ZINC81390192,,-3.261,-37.45,-3.261
,ZINC12502219,,-3.26,-44.597,-3.33
,ZINC94193838,,-3.258,-38.054,-3.275
,ZINC94193838,,-3.258,-38.054,-3.275
,ZINC94193838,,-3.258,-38.054,-3.275
,ZINC94195149,,-3.258,-34.962,-3.258
,ZINC27571498,,-3.257,-35.024,-4.553
,ZINC50505072,,-3.257,-32.648,-3.257
,ZINC65408834,,-3.257,-45.228,-4.186
,ZINC65408834,,-3.257,-45.228,-4.186
,ZINC08553854,,-3.257,-39.047,-3.657
,ZINC21076281,,-3.257,-47.057,-3.359
,ZINC12490005,,-3.257,-40.574,-3.257
,ZINC61974797,,-3.256,-39.323,-3.263
,ZINC15659780,,-3.256,-39.913,-3.257
,ZINC12535214,,-3.256,-36.462,-3.436
,ZINC37858156,,-3.255,-45.102,-3.268
,ZINC37858156,,-3.255,-45.102,-3.268
,ZINC37858156,,-3.255,-45.102,-3.268
,ZINC37858156,,-3.255,-45.102,-3.268
,ZINC01837971,,-3.254,-46.858,-3.254
,ZINC01837971,,-3.254,-46.858,-3.254
,ZINC04497405,,-3.254,-36.075,-3.254
,ZINC59012095,,-3.254,-40.94,-3.254
,ZINC02765173,,-3.254,-34.027,-3.255
,ZINC33246799,,-3.254,-38.984,-3.255
,ZINC06824234,,-3.254,-34.647,-3.254
,ZINC28940642,,-3.254,-50.419,-4.679
,ZINC08449505,,-3.253,-40.92,-3.253
,ZINC72032283,,-3.253,-43.949,-3.253
,ZINC72032283,,-3.253,-43.949,-3.253
,ZINC40571383,,-3.253,-41.442,-3.274
,ZINC15935283,,-3.252,-33.747,-3.252
,ZINC02055812,,-3.252,-40.983,-3.254
,ZINC02753256,,-3.252,-54.415,-3.252
,ZINC02753256,,-3.252,-54.415,-3.252
,ZINC02753256,,-3.252,-54.415,-3.252
,ZINC02753256,,-3.252,-54.415,-3.252
,ZINC02753256,,-3.252,-54.415,-3.252
,ZINC02753256,,-3.252,-54.415,-3.252
,ZINC02753256,,-3.252,-54.415,-3.252
,ZINC90564451,,-3.252,-44.123,-3.498
,ZINC78595341,,-3.251,-33.914,-3.724
,ZINC01389214,,-3.251,-43.102,-3.672
,ZINC01389214,,-3.251,-43.102,-3.672
,ZINC66869134,,-3.249,-40.053,-3.249
,ZINC66685757,,-3.248,-40.554,-3.248
,ZINC65930300,,-3.248,-44.393,-3.26
,ZINC59381665,,-3.247,-39.041,-3.249
,ZINC01178449,,-3.247,-49.31,-3.247
,ZINC06125203,,-3.245,-34.569,-3.257
,ZINC63561068,,-3.244,-36.547,-3.244
,ZINC92639994,,-3.242,-38.18,-3.242
,ZINC13562213,,-3.242,-36.408,-3.243
,ZINC13562213,,-3.242,-36.408,-3.243
,ZINC33875500,,-3.242,-35.085,-3.242
,ZINC56180244,,-3.242,-38.446,-3.242
,ZINC94301870,,-3.24,-32.001,-3.294
,ZINC94301870,,-3.24,-32.001,-3.294
,ZINC83115158,,-3.24,-33.02,-3.24
,ZINC40596423,,-3.239,-41.923,-3.239
,ZINC08965004,,-3.237,-47.853,-3.443
,ZINC59040628,,-3.237,-42.144,-3.237
,ZINC21323308,,-3.237,-37.795,-3.256
,ZINC21323308,,-3.237,-37.795,-3.256
,ZINC94099634,,-3.236,-35.254,-3.236
,ZINC20065232,,-3.236,-41.123,-3.26
,ZINC21452476,,-3.236,-43.798,-3.236
,ZINC20356163,,-3.235,-46.272,-3.261
,ZINC40658181,,-3.235,-44.032,-3.282
,ZINC40658181,,-3.235,-44.032,-3.282
,ZINC94348675,,-3.235,-28.847,-3.276
,ZINC14389735,,-3.234,-40.64,-3.234
,ZINC13628448,,-3.233,-45.939,-3.233
,ZINC64020172,,-3.232,-45.399,-3.232
,ZINC89513326,,-3.232,-43.514,-3.772
,ZINC21083685,,-3.231,-58.391,-4.807
,ZINC73255806,,-3.231,-37.696,-3.231
,ZINC72466543,,-3.23,-34.427,-3.23
,ZINC72466543,,-3.23,-34.427,-3.23
,ZINC72466543,,-3.23,-34.427,-3.23
,ZINC01384693,,-3.229,-45.299,-3.65
,ZINC01898498,,-3.229,-40.561,-3.229
,ZINC01898498,,-3.229,-40.561,-3.229
,ZINC01898498,,-3.229,-40.561,-3.229
,ZINC01898498,,-3.229,-40.561,-3.229
,ZINC37226495,,-3.228,-31.202,-3.228
,ZINC40609660,,-3.228,-44.028,-3.228
,ZINC35128414,,-3.227,-38.116,-3.227
,ZINC92844131,,-3.227,-41.019,-3.615
,ZINC75272855,,-3.227,-35.757,-3.227
,ZINC03024299,,-3.227,-46.994,-3.227
,ZINC03024299,,-3.227,-46.994,-3.227
,ZINC75629722,,-3.226,-38.699,-3.226
,ZINC92572029,,-3.225,-46.53,-4.986
,ZINC12934699,,-3.225,-28.829,-3.226
,ZINC12934699,,-3.225,-28.829,-3.226
,ZINC12934699,,-3.225,-28.829,-3.226
,ZINC72064308,,-3.225,-33.541,-3.225
,ZINC22215891,,-3.224,-39.765,-3.247
,ZINC22215891,,-3.224,-39.765,-3.247
,ZINC40114199,,-3.224,-47.951,-3.224
,ZINC10153785,,-3.223,-48.713,-3.223
,ZINC10153785,,-3.223,-48.713,-3.223
,ZINC89978132,,-3.223,-40.21,-3.337
,ZINC89978132,,-3.223,-40.21,-3.337
,ZINC70460632,,-3.222,-24.05,-3.222
,ZINC70460632,,-3.222,-24.05,-3.222
,ZINC38492612,,-3.222,-39.413,-3.222
,ZINC14025031,,-3.222,-59.812,-4.519
,ZINC14025031,,-3.222,-59.812,-4.519
,ZINC14025031,,-3.222,-59.812,-4.519
,ZINC66868935,,-3.222,-44.057,-3.222
,ZINC33518195,,-3.221,-34.857,-3.222
,ZINC01626791,,-3.221,-35.503,-3.221
,ZINC01626791,,-3.221,-35.503,-3.221
,ZINC01626791,,-3.221,-35.503,-3.221
,ZINC90548690,,-3.22,-44.435,-3.685
,ZINC47900867,,-3.22,-42.113,-3.22
,ZINC06028037,,-3.22,-39.916,-3.22
,ZINC95434207,,-3.219,-35.555,-3.219
,ZINC95434207,,-3.219,-35.555,-3.219
,ZINC92974985,,-3.219,-42.75,-4.481
,ZINC03363800,,-3.218,-41.769,-3.218
,ZINC25692417,,-3.218,-45.303,-3.218
,ZINC35023493,,-3.218,-37.415,-3.219
,ZINC72032276,,-3.217,-46.268,-3.217
,ZINC91585075,,-3.217,-32.734,-3.217
,ZINC93727684,,-3.217,-27.845,-3.217
,ZINC04457803,,-3.215,-40.388,-4.604
,ZINC40608118,,-3.215,-43.893,-3.215
,ZINC40608118,,-3.215,-43.893,-3.215
,ZINC63324736,,-3.213,-33.601,-3.213
,ZINC11025906,,-3.212,-50.443,-3.763
,ZINC94291268,,-3.21,-25.744,-3.21
,ZINC21081644,,-3.21,-54.102,-4.786
,ZINC03233056,,-3.21,-41.014,-3.21
,ZINC40573469,,-3.209,-44.954,-3.213
,ZINC40573469,,-3.209,-44.954,-3.213
,ZINC88507507,,-3.209,-31.253,-3.269
,ZINC70462735,,-3.209,-32.813,-3.355
,ZINC04519073,,-3.208,-42.899,-3.208
,ZINC09283308,,-3.206,-53.219,-4.738
,ZINC59489130,,-3.206,-32.603,-3.206
,ZINC86076766,,-3.204,-40.412,-3.204
,ZINC86076766,,-3.204,-40.412,-3.204
,ZINC22344257,,-3.203,-41.209,-3.605
,ZINC91989039,,-3.203,-40.492,-3.719
,ZINC33371898,,-3.203,-37.527,-3.624
,ZINC33371898,,-3.203,-37.527,-3.624
,ZINC33371898,,-3.203,-37.527,-3.624
,ZINC33371898,,-3.203,-37.527,-3.624
,ZINC01230785,,-3.201,-40.51,-3.201
,ZINC00367978,,-3.199,-41.787,-3.199
,ZINC33341170,,-3.199,-42.458,-3.199
,ZINC33341170,,-3.199,-42.458,-3.199
,ZINC33341170,,-3.199,-42.458,-3.199
,ZINC90519108,,-3.199,-34.819,-3.687
,ZINC24601142,,-3.199,-46.055,-3.483
,ZINC24601142,,-3.199,-46.055,-3.483
,ZINC73633220,,-3.198,-38.575,-3.202
,ZINC78383792,,-3.198,-34.286,-3.198
,ZINC14006085,,-3.197,-45.148,-4.618
,ZINC71911558,,-3.196,-46.378,-4.937
,ZINC73695027,,-3.196,-35.789,-3.204
,ZINC92115056,,-3.196,-34.334,-3.196
,ZINC95424297,,-3.195,-35.726,-3.196
,ZINC91576052,,-3.194,-35.365,-3.194
,ZINC78583102,,-3.193,-38.19,-3.193
,ZINC67838123,,-3.193,-45.504,-4.425
,ZINC16529562,,-3.193,-44.385,-3.193
,ZINC67410019,,-3.192,-44.535,-3.675
,ZINC01156975,,-3.192,-42.374,-3.192
,ZINC06160653,,-3.191,-47.889,-4.064
,ZINC06160653,,-3.191,-47.889,-4.064
,ZINC94348651,,-3.191,-33.403,-3.191
,ZINC47960460,,-3.189,-28.142,-3.361
,ZINC94772322,,-3.188,-35.944,-4.456
,ZINC92230062,,-3.188,-31.124,-3.188
,ZINC00423063,,-3.188,-31.904,-3.195
,ZINC12934705,,-3.188,-31.72,-3.188
,ZINC12934705,,-3.188,-31.72,-3.188
,ZINC93745927,,-3.188,-40.465,-4.508
,ZINC00180537,,-3.187,-32.16,-3.187
,ZINC00180537,,-3.187,-32.16,-3.187
,ZINC83295022,,-3.186,-36.352,-3.19
,ZINC04684262,,-3.186,-39.119,-3.186
,ZINC04684262,,-3.186,-39.119,-3.186
,ZINC67410019,,-3.185,-40.204,-3.532
,ZINC92230063,,-3.185,-33.895,-3.185
,ZINC40166146,,-3.185,-38.489,-4.081
,ZINC40166146,,-3.185,-38.489,-4.081
,ZINC08563092,,-3.185,-44.583,-3.186
,ZINC08563092,,-3.185,-44.583,-3.186
,ZINC20583529,,-3.184,-44.387,-3.184
,ZINC20583529,,-3.184,-44.387,-3.184
,ZINC20583529,,-3.184,-44.387,-3.184
,ZINC20583529,,-3.184,-44.387,-3.184
,ZINC35710939,,-3.184,-49.095,-3.184
,ZINC15171413,,-3.183,-37.825,-4.186
,ZINC05257326,,-3.183,-35.657,-3.183
,ZINC94356644,,-3.182,-31.175,-3.182
,ZINC39854393,,-3.181,-38.786,-3.181
,ZINC15220587,,-3.181,-53.314,-4.034
,ZINC72466542,,-3.18,-32.831,-3.181
,ZINC72466542,,-3.18,-32.831,-3.181
,ZINC72466542,,-3.18,-32.831,-3.181
,ZINC33539362,,-3.18,-37.038,-3.283
,ZINC33539362,,-3.18,-37.038,-3.283
,ZINC33539362,,-3.18,-37.038,-3.283
,ZINC33539362,,-3.18,-37.038,-3.283
,ZINC33539362,,-3.18,-37.038,-3.283
,ZINC39870525,,-3.18,-44.679,-3.18
,ZINC04539682,,-3.179,-37.269,-3.179
,ZINC04539682,,-3.179,-37.269,-3.179
,ZINC04539682,,-3.179,-37.269,-3.179
,ZINC04539682,,-3.179,-37.269,-3.179
,ZINC02679091,,-3.179,-40.929,-3.179
,ZINC75889401,,-3.178,-39.327,-3.306
,ZINC39899153,,-3.178,-38.665,-3.555
,ZINC28527461,,-3.178,-41.505,-3.368
,ZINC92224614,,-3.177,-43.343,-3.627
,ZINC08935141,,-3.176,-57.156,-3.176
,ZINC08935141,,-3.176,-57.156,-3.176
,ZINC08062657,,-3.175,-37.029,-3.175
,ZINC89580927,,-3.175,-43.219,-3.193
,ZINC01031871,,-3.174,-47.61,-3.174
,ZINC94355751,,-3.174,-32.534,-3.174
,ZINC04358208,,-3.173,-32.553,-3.173
,ZINC89888406,,-3.173,-41.408,-3.628
,ZINC89888406,,-3.173,-41.408,-3.628
,ZINC25329620,,-3.173,-47.309,-3.239
,ZINC05510591,,-3.172,-41.158,-3.172
,ZINC80662633,,-3.172,-39.736,-3.172
,ZINC40621161,,-3.172,-43.843,-3.176
,ZINC13002558,,-3.171,-42.167,-3.171
,ZINC13126093,,-3.171,-35.421,-3.172
,ZINC14125564,,-3.171,-43.281,-3.456
,ZINC14125564,,-3.171,-43.281,-3.456
,ZINC14125564,,-3.171,-43.281,-3.456
,ZINC63290984,,-3.171,-53.498,-4.029
,ZINC00984673,,-3.169,-37.131,-3.169
,ZINC29546522,,-3.169,-33.401,-3.169
,ZINC29546522,,-3.169,-33.401,-3.169
,ZINC29546522,,-3.169,-33.401,-3.169
,ZINC90220637,,-3.168,-39.204,-3.453
,ZINC90398593,,-3.168,-30.834,-3.168
,ZINC90398593,,-3.168,-30.834,-3.168
,ZINC89888406,,-3.168,-39.953,-3.559
,ZINC89888406,,-3.168,-39.953,-3.559
,ZINC71862544,,-3.167,-38.537,-3.451
,ZINC95086600,,-3.167,-46.274,-3.808
,ZINC35253046,,-3.167,-36.286,-3.167
,ZINC72522856,,-3.167,-33.771,-3.167
,ZINC12498414,,-3.166,-47.619,-3.168
,ZINC00937391,,-3.166,-41.59,-3.172
,ZINC90511925,,-3.166,-46.356,-3.598
,ZINC02064363,,-3.166,-45.571,-3.166
,ZINC02064363,,-3.166,-45.571,-3.166
,ZINC05614490,,-3.165,-37.333,-3.53
,ZINC93745919,,-3.165,-42.089,-4.485
,ZINC45723083,,-3.162,-33.529,-3.162
,ZINC45723083,,-3.162,-33.529,-3.162
,ZINC04182405,,-3.162,-34.138,-3.185
,ZINC09129051,,-3.161,-39.668,-3.197
,ZINC66869366,,-3.161,-45.061,-3.161
,ZINC66869366,,-3.161,-45.061,-3.161
,ZINC04673513,,-3.16,-37.68,-3.226
,ZINC73528866,,-3.159,-34.575,-3.159
,ZINC94348515,,-3.158,-31.774,-3.158
,ZINC15220587,,-3.158,-46.488,-4.02
,ZINC12502061,,-3.157,-44.238,-3.167
,ZINC72941266,,-3.157,-29.244,-3.158
,ZINC72941266,,-3.157,-29.244,-3.158
,ZINC15391525,,-3.156,-39.512,-3.485
,ZINC10542718,,-3.156,-36.397,-3.156
,ZINC11755498,,-3.156,-28.787,-3.156
,ZINC65408834,,-3.156,-35.551,-3.375
,ZINC65408834,,-3.156,-35.551,-3.375
,ZINC08586775,,-3.154,-34.844,-3.154
,ZINC40613213,,-3.153,-41.338,-3.153
,ZINC59465539,,-3.153,-40.294,-3.153
,ZINC95424364,,-3.152,-36.072,-3.154
,ZINC94654822,,-3.152,-32.825,-3.152
,ZINC59488321,,-3.15,-46.99,-3.15
,ZINC59488321,,-3.15,-46.99,-3.15
,ZINC59488321,,-3.15,-46.99,-3.15
,ZINC59488321,,-3.15,-46.99,-3.15
,ZINC59488321,,-3.15,-46.99,-3.15
,ZINC80569184,,-3.15,-45.148,-3.542
,ZINC93727644,,-3.15,-27.354,-3.15
,ZINC78428205,,-3.149,-36.865,-3.149
,ZINC01401862,,-3.149,-34.735,-3.149
,ZINC01401862,,-3.149,-34.735,-3.149
,ZINC12778249,,-3.149,-35.55,-3.149
,ZINC00317120,,-3.148,-33.088,-3.148
,ZINC35635541,,-3.147,-35.435,-3.309
,ZINC35635541,,-3.147,-35.435,-3.309
,ZINC00269672,,-3.147,-35.435,-3.309
,ZINC00269672,,-3.147,-35.435,-3.309
,ZINC71770107,,-3.147,-38.53,-3.147
,ZINC78397303,,-3.147,-37.756,-3.147
