Stars,Title,MMGBSA dG Bind,Lig Strain Energy
,ZINC02023719,-28.48,2.168957
,ZINC94355627,-18.1,2.260512
,ZINC70460449,0.69,1.812787
,ZINC70460449,0.69,1.812787
,ZINC86076775,-20.66,4.293214
,ZINC86076775,-20.66,4.293214
,ZINC66868985,-32.65,0.948112
,ZINC78948583,-35.46,5.405341
,ZINC78948583,-35.46,5.405341
,ZINC39164258,-35.71,1.410508
,ZINC90519377,-40.01,4.480634
,ZINC63095170,-23.78,4.94428
,ZINC01439911,-37.78,3.206912
,ZINC08430893,-28.72,8.479245
,ZINC08430893,-28.72,8.479245
,ZINC09395656,-37.73,3.946312
,ZINC01401860,-27.14,3.903064
,ZINC01401860,-27.14,3.903064
,ZINC06225830,-19.51,7.981898
,ZINC64136878,-32.72,2.253456
,ZINC90511921,-38.78,1.563744
,ZINC90511921,-38.78,1.563744
,ZINC00808579,-23.89,3.001935
,ZINC00808579,-23.89,3.001935
,ZINC68940421,-17.12,3.717769
,ZINC00825129,-34.69,9.086478
,ZINC05251612,-15.63,2.197009
,ZINC55988200,-30.6,0.939625
,ZINC02203869,-38.06,4.974955
,ZINC02203869,-38.06,4.974955
,ZINC32836872,-23.31,6.915587
,ZINC66139276,-21.45,4.822186
,ZINC09044246,-29.39,2.736173
,ZINC09044246,-29.39,2.736173
,ZINC09044246,-29.39,2.736173
,ZINC09044246,-29.39,2.736173
,ZINC09044246,-29.39,2.736173
,ZINC09044246,-29.39,2.736173
,ZINC02548392,5.26,2.091814
,ZINC59432015,-36.31,11.443335
,ZINC59432015,-36.31,11.443335
,ZINC00459126,-29.83,1.906662
,ZINC15931897,-29.76,2.693641
,ZINC17573998,-27.47,1.586976
,ZINC76881547,-10.44,5.175838
,ZINC12535214,-27.02,8.112846
,ZINC06010682,-20.49,8.846724
,ZINC03056261,-29.72,3.112112
,ZINC39871469,-30.12,6.826552
,ZINC35526557,-28.27,3.100865
,ZINC35526557,-28.27,3.100865
,ZINC35526557,-28.27,3.100865
,ZINC20907995,-36.11,6.622476
,ZINC49552149,-14.66,4.438049
,ZINC49552149,-14.66,4.438049
,ZINC00517535,-18.19,4.644952
,ZINC78405475,-31.07,3.118598
,ZINC76881538,-26.93,6.528811
,ZINC76881538,-26.93,6.528811
,ZINC14632519,-14.64,10.836939
,ZINC14632519,-14.64,10.836939
,ZINC51011023,-26.05,3.119144
,ZINC80347336,-35.39,6.652607
,ZINC94348605,-10.59,2.750797
,ZINC54125968,-30.94,1.83336
,ZINC89930274,-15.6,3.628267
,ZINC03358756,-22.62,3.593521
,ZINC01838312,-30.98,11.407847
,ZINC20275295,-20.99,6.157271
,ZINC20275295,-20.99,6.157271
,ZINC94348514,-5.29,3.074892
,ZINC04683083,-19.42,3.689608
,ZINC71939441,-38.77,7.58569
,ZINC71939441,-38.77,7.58569
,ZINC90552460,-32.15,4.968756
,ZINC90552460,-32.15,4.968756
,ZINC78817905,-34.81,4.419461
,ZINC06796312,-26.42,1.564202
,ZINC00825097,-27.56,4.943139
,ZINC12502029,-47.4,3.11537
,ZINC21077904,-25.61,9.77285
,ZINC93761167,-17.2,2.823505
,ZINC01307418,-9.1,4.370279
,ZINC59411281,-34.82,2.712099
,ZINC94348579,-14.88,2.090455
,ZINC94348579,-14.88,2.090455
,ZINC72919336,-30.8,2.429262
,ZINC09254127,-26.5,2.768399
,ZINC66869316,-27.15,4.314471
,ZINC09768261,-30.34,9.718545
,ZINC78829639,-34.86,1.394882
,ZINC94348650,-13.27,9.043449
,ZINC78609647,-17.89,4.506222
,ZINC59366821,-22.44,3.748578
,ZINC92114806,-13.89,5.264209
,ZINC33773392,-34.05,0.97705
,ZINC33773392,-34.05,0.97705
,ZINC33773392,-34.05,0.97705
,ZINC94313173,-17.43,12.034261
,ZINC94313173,-17.43,12.034261
,ZINC94313173,-17.43,12.034261
,ZINC13300541,-16.05,1.610914
,ZINC09078054,-35,10.397181
,ZINC78817905,-31.38,4.01928
,ZINC20494184,-10.99,7.810131
,ZINC14657740,-32.05,12.12302
,ZINC08396682,-32.42,4.153584
,ZINC37246223,-29.19,2.506719
,ZINC21081422,-45.16,3.281403
,ZINC12502277,-32.21,4.315114
,ZINC12502277,-32.21,4.315114
,ZINC12502277,-32.21,4.315114
,ZINC12502277,-32.21,4.315114
,ZINC12502277,-32.21,4.315114
,ZINC12502277,-32.21,4.315114
,ZINC09768259,-39.56,6.239409
,ZINC20613078,-31.83,3.263486
,ZINC75179089,-7.96,4.0736
,ZINC66136178,-25.47,4.090931
,ZINC66136178,-25.47,4.090931
,ZINC66136178,-25.47,4.090931
,ZINC09077398,-31.92,8.407565
,ZINC92699425,-14.84,0.897839
,ZINC92568001,-36.42,3.578583
,ZINC02502156,-10.05,1.467753
,ZINC12502042,-24.9,4.118504
,ZINC71907275,-31.14,4.215355
,ZINC59269181,-23.24,13.69439
,ZINC28940647,-25.85,8.684443
,ZINC66869187,-32.45,6.591399
,ZINC72466182,-19.79,1.712382
,ZINC00330872,-6.54,17.705748
,ZINC93834460,-22.06,8.936796
,ZINC47960462,-7.49,4.194333
,ZINC47960462,-7.49,4.194333
,ZINC32238370,-29.95,2.68925
,ZINC01395651,-20.81,3.760344
,ZINC13628154,-30.5,7.952939
,ZINC03248557,-28.88,8.421484
,ZINC04517700,-33.3,4.622944
,ZINC91577841,-34.48,1.972497
,ZINC49505322,-11.65,2.554509
,ZINC33930215,-32.33,8.138525
,ZINC33930215,-32.33,8.138525
,ZINC90551963,-24.39,5.394239
,ZINC08742067,-28.84,2.970465
,ZINC08742067,-28.84,2.970465
,ZINC08440895,-21.82,6.447565
,ZINC08440895,-21.82,6.447565
,ZINC08440895,-21.82,6.447565
,ZINC39933655,-27.2,2.450918
,ZINC59941884,-2.68,5.240449
,ZINC20905423,-36.53,10.601575
,ZINC69704969,-28.76,1.102205
,ZINC91829808,-23.07,3.267111
,ZINC09707682,-20.68,2.8141
,ZINC08556740,-16.4,3.620542
,ZINC12502281,-19.39,12.438206
,ZINC05123786,-30.57,3.277294
,ZINC78829632,-34.5,1.711472
,ZINC92572029,-36.19,2.140822
,ZINC04907007,-20.75,1.92176
,ZINC69012014,-27.2,8.626845
,ZINC89991368,-27.99,1.908175
,ZINC06458324,-35.79,5.288317
,ZINC18172007,-30.5,3.781911
,ZINC42645473,-28.17,3.283096
,ZINC04906999,-29.11,1.03343
,ZINC66869165,-37.42,5.441594
,ZINC67006725,-27.63,8.652729
,ZINC94348695,-10.24,0.849438
,ZINC04157456,-29.3,3.44681
,ZINC65591309,-26.49,1.501721
,ZINC67873807,-27.29,2.243516
,ZINC21573395,-39.87,5.235337
,ZINC08425984,-30.19,7.37951
,ZINC94348690,-10.48,5.295859
,ZINC01114689,-27.05,4.212416
,ZINC12288657,-41.34,4.979226
,ZINC06083043,-25.07,2.997627
,ZINC08858617,-32.71,5.814017
,ZINC08858617,-32.71,5.814017
,ZINC00459126,-5.65,14.546502
,ZINC94348701,-15.19,0.819127
,ZINC94348701,-15.19,0.819127
,ZINC09877500,-22.58,4.252802
,ZINC91666878,-28.77,3.189076
,ZINC00372932,-14.11,4.937133
,ZINC04266957,-25.13,6.278475
,ZINC01140160,-13.29,12.577214
,ZINC93579531,-27.45,4.798023
,ZINC93579531,-27.45,4.798023
,ZINC03403387,-37.1,3.348788
,ZINC05074088,-19.25,0.720599
,ZINC21080992,-8.81,7.835856
,ZINC66869065,-35.91,6.38168
,ZINC01828144,-47.03,4.886443
,ZINC01828144,-47.03,4.886443
,ZINC01828144,-47.03,4.886443
,ZINC35102920,-1.9,11.747051
,ZINC01508182,-27.15,10.008722
,ZINC01508182,-27.15,10.008722
,ZINC67944252,-27.05,2.259486
,ZINC67944252,-27.05,2.259486
,ZINC67944252,-27.05,2.259486
,ZINC94348743,-12.33,7.188412
,ZINC66794214,-24.23,5.135825
,ZINC66794214,-24.23,5.135825
,ZINC21079077,-10.01,6.147011
,ZINC26459989,-21.89,4.657154
,ZINC92568001,-33.58,5.07553
,ZINC06419502,-32.05,1.092675
,ZINC08830961,-18.01,1.673305
,ZINC05251612,2.32,14.517043
,ZINC90549041,-22.52,2.974184
,ZINC22341085,-30.83,2.515561
,ZINC22341085,-30.83,2.515561
,ZINC12359979,-12.62,12.524774
,ZINC94357284,-28.04,1.375788
,ZINC09078819,-36.19,5.835489
,ZINC78992084,-27.79,3.959466
,ZINC78992084,-27.79,3.959466
,ZINC37238810,-19.7,1.914543
,ZINC34878666,-8.33,3.165782
,ZINC22257921,-48.56,5.790006
,ZINC22257921,-48.56,5.790006
,ZINC70152485,-20.38,1.095359
,ZINC02078941,-17.84,2.117155
,ZINC70462735,-18,4.263686
,ZINC54553524,-8.42,4.341764
,ZINC54553524,-8.42,4.341764
,ZINC54553524,-8.42,4.341764
,ZINC32934444,-29.67,2.349388
,ZINC93579551,-30.29,0.495058
,ZINC94634247,-9.53,1.302811
,ZINC94634247,-9.53,1.302811
,ZINC72466042,-11.2,1.131101
,ZINC33561436,-40.69,3.947969
,ZINC37246220,-33,6.785367
,ZINC26233037,-25.57,2.108372
,ZINC00152075,-28.83,3.212162
,ZINC00984550,-35.65,7.301328
,ZINC93139747,-28.91,3.814252
,ZINC93139747,-28.91,3.814252
,ZINC72064353,-27.26,7.63504
,ZINC02933033,-19.29,12.484377
,ZINC66144141,-17.01,5.344707
,ZINC46009338,-29.05,6.585307
,ZINC70035436,-25.54,7.425372
,ZINC38492545,-28.52,5.819184
,ZINC04697741,-13.75,1.639617
,ZINC49552149,-8.28,1.186461
,ZINC49552149,-8.28,1.186461
,ZINC92128062,-24.89,2.599974
,ZINC92128062,-24.89,2.599974
,ZINC38492890,-30.58,4.631052
,ZINC46009350,-16.88,1.886385
,ZINC35682012,-20.76,2.934418
,ZINC35682012,-20.76,2.934418
,ZINC35682012,-20.76,2.934418
,ZINC93579552,-14,6.548981
,ZINC92698376,-24.75,2.6014
,ZINC20220423,-36.35,8.309461
,ZINC20220423,-36.35,8.309461
,ZINC66869268,-35.57,8.10511
,ZINC38925625,-31.98,2.745293
,ZINC08563683,-12.7,18.542148
,ZINC24296321,-26.79,3.345883
,ZINC24296321,-26.79,3.345883
,ZINC09767267,-42.16,8.131991
,ZINC13103127,-37.43,7.671542
,ZINC03096125,-29.51,7.924544
,ZINC59500561,-25.54,6.353303
,ZINC59500561,-25.54,6.353303
,ZINC72209615,-24.56,3.209156
,ZINC69737817,-32.21,2.621482
,ZINC69737817,-32.21,2.621482
,ZINC08980818,-26.31,2.687519
,ZINC12502271,-1.01,32.963453
,ZINC12502271,-1.01,32.963453
,ZINC12502271,-1.01,32.963453
,ZINC12502271,-1.01,32.963453
,ZINC59366550,-14.39,3.417753
,ZINC15881997,-30.84,7.990066
,ZINC19790181,-27.73,7.030567
,ZINC73658812,-19.53,4.126999
,ZINC16035195,-15.06,5.373042
,ZINC94195081,-27.24,0.761648
,ZINC63547526,-24.27,5.637935
,ZINC93579530,-14.32,3.089495
,ZINC20357726,-11.89,2.364203
,ZINC66453955,-25.68,4.63513
,ZINC94348561,-8.15,5.376096
,ZINC12368275,-2.8,3.459214
,ZINC19789773,-30.41,3.1313
,ZINC19789773,-30.41,3.1313
,ZINC94803941,-15.98,3.817975
,ZINC79032465,-24.91,4.184243
,ZINC79032465,-24.91,4.184243
,ZINC79032471,-26.59,3.706062
,ZINC20740500,-27.15,3.641744
,ZINC20740500,-27.15,3.641744
,ZINC12063322,-33.17,9.947548
,MvfR_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000 - prepared,,
c,ZINC77273272,-67.7,15.085095
,ZINC77273272,-67.7,15.085095
,ZINC77273272,-67.7,15.085095
,ZINC77273272,-67.7,15.085095
,ZINC77273272,-67.7,15.085095
,ZINC77273272,-67.7,15.085095
,ZINC77273272,-67.7,15.085095
,ZINC77273272,-67.7,15.085095
,ZINC77273286,-49.35,22.960335
,ZINC77273286,-49.35,22.960335
,ZINC72399348,-38.09,27.250353
,ZINC72399348,-38.09,27.250353
,ZINC72399348,-38.09,27.250353
,ZINC72399348,-38.09,27.250353
,ZINC77291612,-22.48,39.85213
,ZINC77291604,-45.09,16.268294
,ZINC77291604,-45.09,16.268294
,ZINC77270907,-39.32,24.736039
,ZINC77270907,-39.32,24.736039
,ZINC77270907,-39.32,24.736039
,ZINC77270907,-39.32,24.736039
,ZINC77270907,-39.32,24.736039
,ZINC77270907,-39.32,24.736039
,ZINC72399347,-36.39,26.897816
,ZINC72399347,-36.39,26.897816
,ZINC92125137,-25.47,7.561493
,ZINC92125137,-25.47,7.561493
,ZINC77286907,-30.66,20.945438
,ZINC77291590,-36.35,22.200124
,ZINC77291590,-36.35,22.200124
,ZINC77291590,-36.35,22.200124
,ZINC77291590,-36.35,22.200124
,ZINC77291590,-36.35,22.200124
,ZINC77291590,-36.35,22.200124
,ZINC77291590,-36.35,22.200124
,ZINC77270907,-36.64,24.655162
,ZINC77270907,-36.64,24.655162
,ZINC77270907,-36.64,24.655162
,ZINC77270907,-36.64,24.655162
,ZINC77270907,-36.64,24.655162
,ZINC77270907,-36.64,24.655162
,ZINC77273277,-39.07,9.467242
,ZINC77270903,-49.93,14.426014
,ZINC77270903,-49.93,14.426014
,ZINC77291600,-36.27,13.193355
,ZINC77291600,-36.27,13.193355
,ZINC92120270,-28.62,8.664094
,ZINC92120270,-28.62,8.664094
,ZINC72400629,-34.07,16.277421
,ZINC72400629,-34.07,16.277421
,ZINC72400629,-34.07,16.277421
,ZINC72400629,-34.07,16.277421
,ZINC72400629,-34.07,16.277421
,ZINC77273272,-40.85,7.746538
,ZINC77273272,-40.85,7.746538
,ZINC77273272,-40.85,7.746538
,ZINC77273272,-40.85,7.746538
,ZINC77273272,-40.85,7.746538
,ZINC77273272,-40.85,7.746538
,ZINC77273272,-40.85,7.746538
,ZINC77273272,-40.85,7.746538
,ZINC59146664,-30.78,9.095511
,ZINC38139393,-47.04,8.86296
,ZINC92120584,-30.45,8.639364
,ZINC77270880,-28.09,21.217625
,ZINC77270880,-28.09,21.217625
,ZINC77270880,-28.09,21.217625
,ZINC92108068,-36.7,5.505486
,ZINC77319963,-29.63,12.651189
,ZINC77319963,-29.63,12.651189
,ZINC77319963,-29.63,12.651189
,ZINC77319966,-29.01,9.021323
,ZINC77319966,-29.01,9.021323
,ZINC92126674,-31.17,9.97641
,ZINC92126674,-31.17,9.97641
,ZINC77270885,-35.54,5.102219
,ZINC77270885,-35.54,5.102219
,ZINC77291611,-25.56,25.082634
,ZINC77291611,-25.56,25.082634
,ZINC77291611,-25.56,25.082634
,ZINC77291611,-25.56,25.082634
,ZINC77291611,-25.56,25.082634
,ZINC77291611,-25.56,25.082634
,ZINC77291611,-25.56,25.082634
,ZINC77291611,-25.56,25.082634
,ZINC77291611,-25.56,25.082634
,ZINC77291611,-25.56,25.082634
,ZINC77273286,-39.31,27.558252
,ZINC77273286,-39.31,27.558252
,ZINC92121575,-29.62,7.414905
,ZINC77273277,-34.1,20.754814
,ZINC92124356,-30.93,17.359783
,ZINC92120916,-28.58,7.010772
,ZINC92120916,-28.58,7.010772
,ZINC77286909,-22.39,6.506687
,ZINC77286909,-22.39,6.506687
,ZINC92126310,-35.48,6.58864
,ZINC72400631,-33.46,2.245064
,ZINC72400631,-33.46,2.245064
,ZINC72400631,-33.46,2.245064
,ZINC72400631,-33.46,2.245064
,ZINC72332893,-41,10.015782
,ZINC72332893,-41,10.015782
,ZINC72332893,-41,10.015782
,ZINC92125273,-30.68,5.161384
,ZINC92125273,-30.68,5.161384
,ZINC92124478,-38.86,6.737815
,ZINC77291611,-21.19,36.124654
,ZINC77291611,-21.19,36.124654
,ZINC77291611,-21.19,36.124654
,ZINC77291611,-21.19,36.124654
,ZINC77291611,-21.19,36.124654
,ZINC77291611,-21.19,36.124654
,ZINC77291611,-21.19,36.124654
,ZINC77291611,-21.19,36.124654
,ZINC77291611,-21.19,36.124654
,ZINC77291611,-21.19,36.124654
,ZINC92124798,-42.19,5.824024
,ZINC92124798,-42.19,5.824024
,ZINC92123756,-38.99,5.815928
,ZINC72332893,-40.46,10.400175
,ZINC72332893,-40.46,10.400175
,ZINC72332893,-40.46,10.400175
,ZINC00402630,-26.61,9.47443
,ZINC92120688,-40.56,5.65508
,ZINC92120688,-40.56,5.65508
,ZINC83251324,-7,2.675549
,ZINC77270907,-30.14,26.150523
,ZINC77270907,-30.14,26.150523
,ZINC77270907,-30.14,26.150523
,ZINC77270907,-30.14,26.150523
,ZINC77270907,-30.14,26.150523
,ZINC77270907,-30.14,26.150523
,ZINC92123022,-29.87,8.672296
,ZINC92107889,-23.38,12.324324
,ZINC92120077,-33.58,6.742538
,ZINC92120077,-33.58,6.742538
,ZINC92120077,-33.58,6.742538
,ZINC72400628,-28.79,3.164814
,ZINC81349600,-47.33,6.049651
,ZINC67840711,-36.81,5.453749
,ZINC92123374,-30.32,7.481101
,ZINC92122013,-28.19,17.043089
,ZINC92120912,-30.62,5.159948
,ZINC72400629,-36.01,6.34744
,ZINC72400629,-36.01,6.34744
,ZINC72400629,-36.01,6.34744
,ZINC72400629,-36.01,6.34744
,ZINC72400629,-36.01,6.34744
,ZINC73856368,-35.03,2.90377
,ZINC92123126,-40.12,5.842663
,ZINC92123126,-40.12,5.842663
,ZINC92117604,-33.18,6.700091
,ZINC92117604,-33.18,6.700091
,ZINC92107584,-33.64,7.61682
,ZINC92107584,-33.64,7.61682
,ZINC72332894,-20.35,14.181799
,ZINC72332894,-20.35,14.181799
,ZINC72400629,-35.13,13.649192
,ZINC72400629,-35.13,13.649192
,ZINC72400629,-35.13,13.649192
,ZINC72400629,-35.13,13.649192
,ZINC72400629,-35.13,13.649192
,ZINC77270903,-26.92,9.311363
,ZINC77270903,-26.92,9.311363
,ZINC92124108,-29.26,8.574795
,ZINC14760999,-21.81,14.778807
,ZINC92124529,-31.65,5.465281
,ZINC92124529,-31.65,5.465281
,ZINC77270907,-39.93,15.753827
,ZINC77270907,-39.93,15.753827
,ZINC77270907,-39.93,15.753827
,ZINC77270907,-39.93,15.753827
,ZINC77270907,-39.93,15.753827
,ZINC77270907,-39.93,15.753827
,ZINC77291590,-45.92,21.177808
,ZINC77291590,-45.92,21.177808
,ZINC77291590,-45.92,21.177808
,ZINC77291590,-45.92,21.177808
,ZINC77291590,-45.92,21.177808
,ZINC77291590,-45.92,21.177808
,ZINC77291590,-45.92,21.177808
,ZINC92123835,-28.23,7.851253
,ZINC92127155,-25.14,7.280418
,ZINC77291612,-21.82,36.155075
,ZINC92122101,-27.39,4.624832
,ZINC92122101,-27.39,4.624832
,ZINC92107891,-25.99,6.731305
,ZINC92106416,2.6,0.645582
,ZINC00998212,-22.3,8.088597
,ZINC92126936,-34.64,7.466525
,ZINC92107857,-21.21,9.36105
,ZINC92107891,-26.06,16.474056
,ZINC92120270,-38.11,6.994673
,ZINC92120270,-38.11,6.994673
,ZINC77312540,-38.17,13.219748
,ZINC92121005,-24.12,4.79867
,ZINC67589040,-28.51,5.629863
,ZINC77319963,-34.2,15.208119
,ZINC77319963,-34.2,15.208119
,ZINC77319963,-34.2,15.208119
,ZINC77270885,-33.89,18.142451
,ZINC77270885,-33.89,18.142451
,ZINC92123188,-26.71,4.171154
,ZINC89675936,-40.7,4.8433
,ZINC92119582,-33.52,7.235286
,ZINC77273272,-45.39,9.176479
,ZINC77273272,-45.39,9.176479
,ZINC77273272,-45.39,9.176479
,ZINC77273272,-45.39,9.176479
,ZINC77273272,-45.39,9.176479
,ZINC77273272,-45.39,9.176479
,ZINC77273272,-45.39,9.176479
,ZINC77273272,-45.39,9.176479
,ZINC92102573,-27.16,9.980321
,ZINC38139392,-29.27,7.751148
,ZINC92125137,1.83,8.570841
,ZINC92125137,1.83,8.570841
,ZINC92121708,-28.53,9.728678
,ZINC92123698,-30.04,9.532751
,ZINC92123698,-30.04,9.532751
,ZINC92125494,-37.95,4.787144
,ZINC92125494,-37.95,4.787144
,ZINC92125494,-37.95,4.787144
,ZINC77273286,-51.61,8.482169
,ZINC77273286,-51.61,8.482169
,ZINC94798658,-27.59,0.913874
,ZINC92103513,-25.86,4.290596
,ZINC92107577,-35.77,10.550569
,ZINC92103246,-26.7,9.887624
,ZINC92121421,-31.04,6.596136
,ZINC77273286,-48.23,22.697637
,ZINC77273286,-48.23,22.697637
,ZINC92107889,-35.36,4.601529
,ZINC92120459,-29.96,4.330398
,ZINC92120459,-29.96,4.330398
,ZINC92122404,-26.7,6.540877
,ZINC92122404,-26.7,6.540877
,ZINC92123780,-43.37,2.900035
,ZINC77273277,-23.26,29.200486
,ZINC92125313,-29.03,7.736058
,ZINC92124467,-37.55,5.674558
,ZINC92124467,-37.55,5.674558
,ZINC72400631,-38.48,13.46398
,ZINC72400631,-38.48,13.46398
,ZINC72400631,-38.48,13.46398
,ZINC72400631,-38.48,13.46398
,ZINC92126540,-38.42,8.654765
,ZINC72399348,-39.88,20.133007
,ZINC72399348,-39.88,20.133007
,ZINC72399348,-39.88,20.133007
,ZINC72399348,-39.88,20.133007
,ZINC92122303,-23.03,10.565474
,ZINC92122303,-23.03,10.565474
,ZINC77273277,-50.59,10.5857
,ZINC77291604,-33.93,14.864359
,ZINC77291604,-33.93,14.864359
,ZINC72332894,-22.61,9.105761
,ZINC72332894,-22.61,9.105761
,ZINC67724648,-32.13,7.145455
,ZINC67724648,-32.13,7.145455
,ZINC72400629,-43.17,7.9187
,ZINC72400629,-43.17,7.9187
,ZINC72400629,-43.17,7.9187
,ZINC72400629,-43.17,7.9187
,ZINC72400629,-43.17,7.9187
,ZINC92106217,-36.84,6.136949
,ZINC92106217,-36.84,6.136949
,ZINC92106217,-36.84,6.136949
,ZINC72399347,-34.11,20.398991
,ZINC72399347,-34.11,20.398991
,ZINC92123610,-34.69,6.010857
,ZINC92123610,-34.69,6.010857
,ZINC92121611,-28.26,2.567524
,ZINC92121611,-28.26,2.567524
,ZINC92122822,-23.37,4.837872
,ZINC81453724,-49.05,6.149021
,ZINC83251327,-27.33,3.561874
,ZINC92107594,-29.27,7.978001
,ZINC92124665,-23.17,11.745526
,ZINC92124665,-23.17,11.745526
,ZINC92122084,-25.98,7.660633
,ZINC83251291,-22.18,1.076465
,ZINC92106354,-39.33,6.19461
,ZINC92125811,-27.31,10.981512
,ZINC92123725,-20.94,7.890683
,ZINC92121284,-26.72,9.965339
,ZINC92121613,-22.44,8.118372
,ZINC77312540,-36.52,20.311837
,ZINC92122824,-27.26,7.811073
,ZINC92122824,-27.26,7.811073
,ZINC77286907,-32.75,12.421905
,ZINC72332893,-40.81,11.806961
,ZINC72332893,-40.81,11.806961
,ZINC72332893,-40.81,11.806961
,ZINC92121176,-23.82,2.896208
,ZINC92121176,-23.82,2.896208
,ZINC92126212,-23.51,13.395948
,ZINC92124109,-34.98,1.486606
,ZINC92107579,-32.98,9.267645
,ZINC72400631,-40.69,9.883748
,ZINC72400631,-40.69,9.883748
,ZINC72400631,-40.69,9.883748
,ZINC72400631,-40.69,9.883748
,ZINC92123608,-29.67,5.82678
,ZINC92123803,-31.28,2.128867
,ZINC92123803,-31.28,2.128867
,ZINC92122089,-37.6,6.909015
,ZINC92126008,-21.45,20.59251
,ZINC77270907,-51.03,14.974044
,ZINC77270907,-51.03,14.974044
,ZINC77270907,-51.03,14.974044
,ZINC77270907,-51.03,14.974044
,ZINC77270907,-51.03,14.974044
,ZINC77270907,-51.03,14.974044
,ZINC92123663,-23.7,10.332576
,ZINC77291604,-41.7,16.735806
,ZINC77291604,-41.7,16.735806
,ZINC92108284,-38.5,6.992186
,ZINC92108284,-38.5,6.992186
,ZINC77312540,-34.81,23.464949
,ZINC92121613,-24.79,10.597618
,ZINC92126954,-19.79,5.858155
,ZINC92126954,-19.79,5.858155
,ZINC77319963,-23.7,14.143131
,ZINC77319963,-23.7,14.143131
,ZINC77319963,-23.7,14.143131
,ZINC92123225,-25.35,5.786546
,ZINC92124241,-29.92,7.969421
,ZINC92126444,-25.26,11.378959
,ZINC92126444,-25.26,11.378959
,ZINC72400631,-38.94,12.192635
,ZINC72400631,-38.94,12.192635
,ZINC72400631,-38.94,12.192635
,ZINC72400631,-38.94,12.192635
,ZINC92125967,-21.63,2.406953
,ZINC92125967,-21.63,2.406953
,ZINC92126132,-26.41,1.858831
,ZINC92126132,-26.41,1.858831
,ZINC92123889,-22.33,1.169299
,ZINC92119875,-35.31,7.399376
,ZINC72400628,-17.19,17.792144
,ZINC38139393,-39.67,15.848541
,ZINC92121419,-28.71,7.052833
,ZINC73339551,-46.32,6.531584
,ZINC67473434,-22.69,14.921986
,ZINC67473434,-22.69,14.921986
,ZINC92126253,-21.54,5.384847
,ZINC92125777,-0.02,1.963064
,ZINC92125777,-0.02,1.963064
,ZINC92121575,-26.47,5.955961
,ZINC72400631,-27.03,9.705612
,ZINC72400631,-27.03,9.705612
,ZINC72400631,-27.03,9.705612
,ZINC72400631,-27.03,9.705612
,ZINC92124356,-26.42,11.601227
,ZINC92103910,-18.47,3.290055
,ZINC92124121,-22.92,2.04703
,ZINC92120270,-38.78,7.945396
,ZINC92120270,-38.78,7.945396
,ZINC92123841,-19.68,7.926053
,ZINC92124160,-38.86,9.97011
,ZINC92124160,-38.86,9.97011
,ZINC72996934,-24.01,6.026166
,ZINC77286909,-27.31,4.67575
,ZINC77286909,-27.31,4.67575
,ZINC00003048,-20.31,7.213215
,ZINC92120092,-29.48,8.109375
,ZINC92123053,-27.06,8.341247
,ZINC92123053,-27.06,8.341247
,ZINC92124160,-41.44,3.409573
,ZINC92124160,-41.44,3.409573
,ZINC92124363,-24.87,6.888341
,ZINC92124363,-24.87,6.888341
,ZINC92121283,-11.19,3.449644
,ZINC92121283,-11.19,3.449644
,ZINC92123587,-22.72,3.330393
,ZINC92123587,-22.72,3.330393
,ZINC77273272,-16.02,38.797975
,ZINC77273272,-16.02,38.797975
,ZINC77273272,-16.02,38.797975
,ZINC77273272,-16.02,38.797975
,ZINC77273272,-16.02,38.797975
,ZINC77273272,-16.02,38.797975
,ZINC77273272,-16.02,38.797975
,ZINC77273272,-16.02,38.797975
,ZINC92124564,4.31,11.590082
,ZINC83251284,-23.18,2.430521
,ZINC92122768,-17.74,10.368234
,ZINC92122768,-17.74,10.368234
,ZINC92125289,-23.53,3.991126
,ZINC67641945,-27.7,3.398266
,ZINC67641945,-27.7,3.398266
,ZINC92122849,-23.42,12.050258
,ZINC92122849,-23.42,12.050258
,ZINC67803476,-35.38,6.336057
,ZINC92123587,-21.41,3.426013
,ZINC92123587,-21.41,3.426013
,ZINC67727365,-21.96,10.852927
,ZINC92122098,-31.47,8.249999
,ZINC92124243,-39.77,4.68957
,ZINC92120309,-23.54,8.595954
,ZINC92120309,-23.54,8.595954
,ZINC77273277,-13.14,29.351686
,ZINC92121283,-31.88,1.265096
,ZINC92121283,-31.88,1.265096
,ZINC92122931,-31.08,8.80054
,ZINC72400629,-37.15,7.316725
,ZINC72400629,-37.15,7.316725
,ZINC72400629,-37.15,7.316725
,ZINC72400629,-37.15,7.316725
,ZINC72400629,-37.15,7.316725
,ZINC92121659,-27.55,7.523776
,ZINC92126035,-19.13,11.161827
,ZINC01237294,-32.4,7.607944
,ZINC77286907,-33.46,4.340269
,ZINC89460689,-24.89,10.829699
,ZINC92123780,-41.44,4.055857
,ZINC92126212,-22.96,14.794303
,ZINC92123632,-36.17,7.058575
,ZINC83251288,-24.16,2.075186
,ZINC92124241,-24.08,5.495525
,ZINC92117482,-29.53,2.91987
,ZINC73339551,-47.58,6.411067
,ZINC92122870,-26.89,6.220356
,ZINC92122870,-26.89,6.220356
,ZINC77825758,-40.33,5.142844
,ZINC39336693,-32.46,10.746179
,ZINC92124472,-26.39,7.114449
,ZINC92124358,-34.49,13.394635
,ZINC92123495,-17.61,9.551584
